## ------------------------------------------------------------------------- ##
## Pacific Cod Area 3CD April - June 2018
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##
## ------------------------------------------------------------------------- ##
## Gears: Bottom trawl, WCVISS, Commercial CPUE glmm 1, Commercial CPUE glmm 2, NMFS Triennial (Canada)
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1956     # -first year of data         (syr)
2017     # -last year of data          (nyr)
2        # -age of youngest age class  (sage)
10       # -age of plus group          (nage)
5        # -number of gears            (ngear)
##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears.              ##
## One column for each gear:                                                 ##
## ------------------------------------------------------------------------- ##
1 0 0 0 0
## If you want your gears to have names in the plots, follow the format below
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.  ... New growth pars April 2018 see C:\pbs-pcod\0_15-2018_Assessment\DelayDiffSpreadsheets\DelayDifferenceTest_arec2_NoEq.xls
82.6    # -asymptotic length (linf)
0.27    # -brody growth coefficient (k)
-0.55  # -theoretical age at zero length (tt0)
0.00000652  # -scalar in length-weight allometry (alpha)
3.12   # -power parameter in length-weight allometry (beta)
1.5      # -age at 50% maturity
0.0001   # -std at 50% maturity
0        # N_Mat indicator of whether maturity parameters or vectors are implemented
0        # maturity vector - use 0 if maturity based on age50 and sd
##
## ------------------------------------------------------------------------- ##
## DELAY DIFFERENCE DATA                                                     ##
## ------------------------------------------------------------------------- ##
## these parameters are sex and group specific
2        # kage
0.8280  #alpha_g
0.8812   #rho_g
0.7079   #wk
### ------------------------------------------------------------------------- ##
## TIME SERIES DATA                                                          ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
## Catch updated for 2018 assessment
## n_ct_obs
   62
## Year gear area group sex type value
1956     1     1     1    0   1  1484.614
1957     1     1     1    0   1  1674.569
1958     1     1     1    0   1  797.311
1959     1     1     1    0   1  925.974
1960     1     1     1    0   1  616.445
1961     1     1     1    0   1  516.058
1962     1     1     1    0   1  836.313
1963     1     1     1    0   1  1185.335
1964     1     1     1    0   1  2022.051
1965     1     1     1    0   1  2704.086
1966     1     1     1    0   1  3383.690
1967     1     1     1    0   1  1824.960
1968     1     1     1    0   1  1081.299
1969     1     1     1    0   1  944.660
1970     1     1     1    0   1  1636.113
1971     1     1     1    0   1  5023.972
1972     1     1     1    0   1  5719.909
1973     1     1     1    0   1  3085.361
1974     1     1     1    0   1  3932.589
1975     1     1     1    0   1  4237.299
1976     1     1     1    0   1  3868.108
1977     1     1     1    0   1  3001.538
1978     1     1     1    0   1  2272.447
1979     1     1     1    0   1  2284.213
1980     1     1     1    0   1  1413.589
1981     1     1     1    0   1  1521.253
1982     1     1     1    0   1  609.733
1983     1     1     1    0   1  883.749
1984     1     1     1    0   1  507.845
1985     1     1     1    0   1  440.309
1986     1     1     1    0   1  440.709
1987     1     1     1    0   1  1401.924
1988     1     1     1    0   1  3156.216
1989     1     1     1    0   1  1961.568
1990     1     1     1    0   1  2080.289
1991     1     1     1    0   1  2970.844
1992     1     1     1    0   1  2230.732
1993     1     1     1    0   1  2092.522
1994     1     1     1    0   1  816.339
1995     1     1     1    0   1  255.397
1996     1     1     1    0   1  154.718
1997     1     1     1    0   1  145.378
1998     1     1     1    0   1  60.513
1999     1     1     1    0   1  82.867
2000     1     1     1    0   1  142.275
2001     1     1     1    0   1  357.810
2002     1     1     1    0   1  203.904
2003     1     1     1    0   1  503.058
2004     1     1     1    0   1  446.376
2005     1     1     1    0   1  294.641
2006     1     1     1    0   1  153.213
2007     1     1     1    0   1  67.782
2008     1     1     1    0   1  111.181
2009     1     1     1    0   1  420.883
2010     1     1     1    0   1  601.830
2011     1     1     1    0   1  512.112
2012     1     1     1    0   1  417.656
2013     1     1     1    0   1  389.378
2014     1     1     1    0   1  454.031
2015     1     1     1    0   1  448.771
2016     1     1     1    0   1  325.267
2017     1     1     1    0   1  164.469
#
## ------------------------------------------------------------------------- ##
